CreatedOn,StoreId,RegisterName,0%,6%,12%,21%,Bancontact,Cash,Betalen met kaart,UberEats,TakeAway,Deliveroo
2026-04-15,253,Belchicken Uccle De Bue,0,843.25,632,65,0,14.8,1506.3,0,19.15,0
2026-04-16,253,Belchicken Uccle De Bue,0,599.51,227.5,15.2,0,32.1,741.31,0,68.8,0
2026-04-17,253,Belchicken Uccle De Bue,0,915.6,489.2,63.7,0,89.6,1271.2,0,107.7,0
2026-04-18,253,Belchicken Uccle De Bue,0,548.1,406.7,36.3,0,14.9,963.5,0,12.7,0
2026-04-19,253,Belchicken Uccle De Bue,0,484.1,271.4,21.5,0,146.2,589.6,0,41.2,0
2026-04-20,253,Belchicken Uccle De Bue,0,377.1,192.6,18.8,0,15.7,572.8,0,0,0
2026-04-21,253,Belchicken Uccle De Bue,0,310.4,282.8,20.5,0,20.4,580.1,0,13.2,0
2026-04-22,253,Belchicken Uccle De Bue,0,1037.2,728,56.7,20.8,0,1747.7,0,53.4,0
2026-04-23,253,Belchicken Uccle De Bue,0,815.4,246.9,22.7,0,61.5,900.1,0,123.4,0
2026-04-24,253,Belchicken Uccle De Bue,0,875.71,474.1,44.9,0,68.4,1245.16,0,81.15,0
2026-04-25,253,Belchicken Uccle De Bue,0,426.9,320.3,21.5,0,82.2,686.5,0,0,0
2026-04-26,253,Belchicken Uccle De Bue,0,661.14,249.5,21.7,0,121.7,716.84,0,93.8,0
2026-04-27,253,Belchicken Uccle De Bue,0,451.5,400.9,36.9,0,0,830.8,0,58.5,0
2026-04-28,253,Belchicken Uccle De Bue,0,745.96,176.9,18.5,0,105.7,793.66,0,42,0
2026-04-29,253,Belchicken Uccle De Bue,0,574.5,425,39,0,122.9,845.1,0,70.5,0
2026-04-30,253,Belchicken Uccle De Bue,0,463.1,416.8,39.4,0,21.8,897.5,0,0,0
2026-04-01,251,Belchicken Verviers,0,1180.1,506.1,50.4,0,308.5,1095.4,0,332.7,0
2026-04-02,251,Belchicken Verviers,0,989.8,725,71.2,0,293.1,1100,0,392.9,0
2026-04-03,251,Belchicken Verviers,0,1395.55,649.3,73.2,34.2,413.4,1140,0,530.45,0
2026-04-04,251,Belchicken Verviers,0,761.7,547.7,48.4,0,297.3,972.1,0,88.4,0
2026-04-05,251,Belchicken Verviers,0,862.7,410.8,79.5,0,272.6,656.7,0,423.7,0
2026-04-06,251,Belchicken Verviers,0,1904.25,1925.5,209.7,0,931,2882.9,0,225.55,0
2026-04-07,251,Belchicken Verviers,0,781.1,490.8,55.8,0,335.4,774.5,0,217.8,0
2026-04-08,251,Belchicken Verviers,0,676.7,376.4,32.5,0,156.6,864.6,0,64.4,0
2026-04-09,251,Belchicken Verviers,0,569.5,647.2,61.1,0,420.6,732.8,0,124.4,0
2026-04-10,251,Belchicken Verviers,0,876,718.6,75.1,0,264.4,1190.7,0,214.6,0
2026-04-11,251,Belchicken Verviers,0,1132.3,554.5,69.5,0,432.2,853.6,0,470.5,0
2026-04-12,251,Belchicken Verviers,0,937.65,201.4,15.2,0,285.2,445,0,424.05,0
2026-04-13,251,Belchicken Verviers,0,818.2,586.8,50.4,0,314.9,817.8,0,322.7,0
2026-04-14,251,Belchicken Verviers,0,983.24,474,40,0,226.7,791.9,0,478.64,0
2026-04-15,251,Belchicken Verviers,0,808.6,500.9,49.6,0,297.2,906.2,0,155.7,0
2026-04-16,251,Belchicken Verviers,0,677.9,383.5,47,0,304,774.5,0,29.9,0
2026-04-17,251,Belchicken Verviers,0,778,614,66.8,0,418.2,916.5,0,124.1,0
2026-04-18,251,Belchicken Verviers,0,729.9,508.2,43.3,0,359.5,728.1,0,193.8,0
2026-04-19,251,Belchicken Verviers,0,816.2,198.4,24.8,0,223.8,468.4,0,347.2,0
2026-04-20,251,Belchicken Verviers,0,1006.6,322,44.9,0,226.6,570.7,0,576.2,0
2026-04-21,251,Belchicken Verviers,0,1204.6,683.2,52.8,0,418.1,1064.9,0,457.6,0
2026-04-22,251,Belchicken Verviers,0,1126.2,284.6,23,0,453.5,468.4,0,511.9,0
2026-04-23,251,Belchicken Verviers,0,630.9,264.3,21.4,0,183.8,540.6,0,192.2,0
2026-04-24,251,Belchicken Verviers,0,1084.45,368.6,41.9,0,269.3,748.8,0,476.85,0
2026-04-25,251,Belchicken Verviers,0,894.9,730.4,78.1,0,468.3,1122.6,0,112.5,0
2026-04-26,251,Belchicken Verviers,0,628.8,89.1,9.2,0,194.2,273.7,0,259.2,0
2026-04-27,251,Belchicken Verviers,0,701.5,174.3,25.9,0,287.2,425.9,0,188.6,0
2026-04-28,251,Belchicken Verviers,0,542.6,293.6,35.4,0,63.1,511.4,0,297.1,0
2026-04-29,251,Belchicken Verviers,0,1022.9,395,37.5,0,349.3,610.5,0,495.6,0
2026-04-30,251,Belchicken Verviers,0,868.7,250.6,38.9,11.9,269.4,631.7,0,245.2,0
2026-04-01,252,Belchicken Vilvoorde,0,607.23,367.4,34,0,63.4,698.03,0,247.2,0
2026-04-02,252,Belchicken Vilvoorde,0,612.62,403.6,51.9,0,204.7,808.62,0,54.8,0
2026-04-03,252,Belchicken Vilvoorde,0,844.5,750.8,53.5,0,130.9,1365.4,0,152.5,0
2026-04-04,252,Belchicken Vilvoorde,0,716.77,723.8,58.9,0,149.32,1176.4,0,173.75,0
2026-04-05,252,Belchicken Vilvoorde,0,730.35,278.7,20.4,0,156.7,785,0,87.75,0
2026-04-06,252,Belchicken Vilvoorde,0,570.4,461.5,47.7,0,142.3,811,0,126.3,0
2026-04-07,252,Belchicken Vilvoorde,0,882.8,770.92,69.1,0,321.7,1280.92,0,120.2,0
2026-04-08,252,Belchicken Vilvoorde,0,579.36,482.4,44.5,0,175.6,875.06,0,55.6,0
2026-04-09,252,Belchicken Vilvoorde,0,661,548.6,47,0,48.5,1067.6,0,140.5,0
2026-04-10,252,Belchicken Vilvoorde,0,636.7,406.5,54.8,0,25.7,918.1,0,154.2,0
2026-04-11,252,Belchicken Vilvoorde,0,719.82,345.6,33.5,0,83.9,708.72,0,306.3,0
2026-04-12,252,Belchicken Vilvoorde,0,339,174.8,13,0,78,376.5,0,72.3,0
2026-04-13,252,Belchicken Vilvoorde,0,745.8,319.5,27.5,0,37.9,899.4,0,155.5,0
2026-04-14,252,Belchicken Vilvoorde,0,751.8,435.7,48.8,24.8,108,909.1,0,194.4,0
2026-04-15,252,Belchicken Vilvoorde,0,548.1,591.8,38,0,197.3,907.2,0,73.4,0
2026-04-16,252,Belchicken Vilvoorde,0,739.25,433.3,51,36.7,194.7,923.5,0,68.65,0
2026-04-17,252,Belchicken Vilvoorde,0,650.3,588,53,0,47.7,1095.6,0,148,0
2026-04-18,252,Belchicken Vilvoorde,0,711.6,528.7,71.1,0,68.6,1042.8,0,200,0
2026-04-19,252,Belchicken Vilvoorde,0,322.1,269.5,20.5,0,169.4,424,0,18.7,0
2026-04-20,252,Belchicken Vilvoorde,0,354.3,363.8,29.2,0,4.9,667.7,0,74.7,0
2026-04-21,252,Belchicken Vilvoorde,0,289.6,266.6,32.8,0,25.7,466.4,0,96.9,0
2026-04-22,252,Belchicken Vilvoorde,0,683.8,546.1,57,0,71.3,1074.1,0,141.5,0
2026-04-23,252,Belchicken Vilvoorde,0,469.8,399.3,38.5,0,79.2,727.1,0,101.3,0
2026-04-24,252,Belchicken Vilvoorde,0,579,527.9,49,0,123.6,961.6,0,70.7,0
2026-04-25,252,Belchicken Vilvoorde,0,487.3,702.8,67.4,0,237.7,926,0,93.8,0
2026-04-26,252,Belchicken Vilvoorde,0,468.9,94.6,8,0,237.1,268.9,0,65.5,0
2026-04-27,252,Belchicken Vilvoorde,0,803.91,1643.9,167.5,0,190.2,2207.61,0,217.5,0
2026-04-28,252,Belchicken Vilvoorde,0,700.84,382.3,61.4,0,132.5,863.94,0,148.1,0
2026-04-29,252,Belchicken Vilvoorde,0,889.9,707.8,68.2,0,110.3,1397.8,0,157.8,0
2026-04-30,252,Belchicken Vilvoorde,0,657.74,397.1,36.4,22.7,31.8,797.14,0,239.6,0
2026-04-01,254,Belchicken Waterloo,0,404.2,256.1,17,0,110.5,566.8,0,0,0
2026-04-02,254,Belchicken Waterloo,0,559.7,508.1,37,0,157.4,947.4,0,0,0
2026-04-03,254,Belchicken Waterloo,0,805.87,306,23.5,0,194.6,940.77,0,0,0
2026-04-04,254,Belchicken Waterloo,0,309.1,486,47.5,0,102,740.6,0,0,0
2026-04-05,254,Belchicken Waterloo,0,53.8,296.4,25,0,2,373.2,0,0,0
2026-04-06,254,Belchicken Waterloo,0,265.6,347,32,0,58.5,586.1,0,0,0
2026-04-07,254,Belchicken Waterloo,0,407.1,232.4,22.4,0,101.2,560.7,0,0,0
2026-04-08,254,Belchicken Waterloo,0,396.9,178.2,16.5,0,134.9,456.7,0,0,0
2026-04-09,254,Belchicken Waterloo,0,300.5,86.1,15.5,0,110.1,292,0,0,0
2026-04-10,254,Belchicken Waterloo,0,840.2,373.4,30.7,0,438.9,805.4,0,0,0
2026-04-11,254,Belchicken Waterloo,0,275.4,992.2,94.9,0,144.2,1218.3,0,0,0
2026-04-12,254,Belchicken Waterloo,0,286,397.4,47.5,118.8,123.7,488.4,0,0,0
2026-04-13,254,Belchicken Waterloo,0,314.7,271.9,20.2,0,81.8,525,0,0,0
2026-04-14,254,Belchicken Waterloo,0,257.6,331.1,38.5,0,100,527.2,0,0,0
2026-04-15,254,Belchicken Waterloo,0,388.8,268.1,14,0,127.1,543.8,0,0,0
2026-04-16,254,Belchicken Waterloo,0,364.7,249.3,19.5,0,149.4,484.1,0,0,0
2026-04-17,254,Belchicken Waterloo,0,397.8,325,27.5,0,85.5,664.8,0,0,0
2026-04-18,254,Belchicken Waterloo,0,252.6,748.9,82.5,0,151.7,932.3,0,0,0
2026-04-19,254,Belchicken Waterloo,0,168.1,269.3,21,0,31.9,426.5,0,0,0
2026-04-20,254,Belchicken Waterloo,0,152.6,87.5,12,0,12.9,239.2,0,0,0
2026-04-21,254,Belchicken Waterloo,0,283.07,83.9,5,0,32.6,339.37,0,0,0
2026-04-22,254,Belchicken Waterloo,0,273.9,235.3,14,0,88.5,434.7,0,0,0
2026-04-23,254,Belchicken Waterloo,0,430.81,147.7,12.5,0,83.3,507.71,0,0,0
2026-04-24,254,Belchicken Waterloo,0,613.8,358.3,24,0,282.1,714,0,0,0
2026-04-25,254,Belchicken Waterloo,0,399.5,509.9,47,0,140.1,816.3,0,0,0
2026-04-26,254,Belchicken Waterloo,0,80.8,455.6,40,0,52.5,523.9,0,0,0
2026-04-27,254,Belchicken Waterloo,0,389.31,272.5,22,0,128.9,554.91,0,0,0
2026-04-28,254,Belchicken Waterloo,0,319,323.5,15.5,0,94.4,563.6,0,0,0
2026-04-29,254,Belchicken Waterloo,0,193.01,74.7,3,0,23.5,247.21,0,0,0
2026-04-30,254,Belchicken Waterloo,0,402.6,359.4,32.5,0,170.6,623.9,0,0,0
2026-04-01,255,Belchicken Wavre,0,899,38.5,4.9,0,115.1,827.3,0,0,0
2026-04-02,255,Belchicken Wavre,0,696.35,96.6,6,0,22.61,776.34,0,0,0
2026-04-03,255,Belchicken Wavre,0,1102.4,412.9,32.5,0,183.3,1364.5,0,0,0
2026-04-04,255,Belchicken Wavre,0,977.3,557.6,44.5,0,187,1392.4,0,0,0
2026-04-05,255,Belchicken Wavre,0,627.3,340.3,28,0,360.2,635.4,0,0,0
2026-04-06,255,Belchicken Wavre,0,946.47,60.4,5,26.8,257.5,727.57,0,0,0
2026-04-07,255,Belchicken Wavre,0,836.68,8.4,1,0,116.8,729.28,0,0,0
2026-04-08,255,Belchicken Wavre,0,1388.92,39.6,4.5,0,101.8,1331.22,0,0,0
2026-04-09,255,Belchicken Wavre,0,631.22,62.9,9.9,0,138.92,565.1,0,0,0
2026-04-10,255,Belchicken Wavre,0,947.7,413.8,31,0,175.5,1217,0,0,0
2026-04-11,255,Belchicken Wavre,0,884.06,427.2,48.9,0,307.5,1052.66,0,0,0
2026-04-12,255,Belchicken Wavre,0,472.6,478.8,51.8,0,343.6,659.6,0,0,0
2026-04-13,255,Belchicken Wavre,0,1080.21,54.5,2,61.9,166.42,908.39,0,0,0
2026-04-14,255,Belchicken Wavre,0,656.1,333.3,34.9,0,116.7,907.6,0,0,0
2026-04-15,255,Belchicken Wavre,0,1544.6,293.4,23.5,46.1,235.2,1580.2,0,0,0
2026-04-16,255,Belchicken Wavre,0,720.5,186.5,15,38.1,195.4,688.5,0,0,0
2026-04-17,255,Belchicken Wavre,0,1150,353,35.5,0,230.7,1307.8,0,0,0
2026-04-18,255,Belchicken Wavre,0,1551.7,117.2,7,0,486.2,1189.7,0,0,0
2026-04-19,255,Belchicken Wavre,0,1320.55,53.1,4,56,171.4,1150.25,0,0,0
2026-04-20,255,Belchicken Wavre,0,770,77.4,6,0,191.5,661.9,0,0,0
2026-04-21,255,Belchicken Wavre,0,638.1,404.13,31.2,0,246.33,827.1,0,0,0
2026-04-22,255,Belchicken Wavre,0,1146.68,41.6,3,69.3,293.27,828.71,0,0,0
2026-04-23,255,Belchicken Wavre,0,1197.22,63,5,0,164.1,1101.12,0,0,0
2026-04-24,255,Belchicken Wavre,0,977.7,313,32.5,0,195.6,1127.6,0,0,0
2026-04-25,255,Belchicken Wavre,0,915.5,296.71,18.4,0,174.5,1056.11,0,0,0
2026-04-26,255,Belchicken Wavre,0,434.84,331.9,28.5,0,135.8,659.44,0,0,0
2026-04-27,255,Belchicken Wavre,0,698.57,184.2,14.5,0,364.31,532.96,0,0,0
2026-04-28,255,Belchicken Wavre,0,793.9,37.6,6,0,37.1,800.4,0,0,0
2026-04-29,255,Belchicken Wavre,0,740.42,69.9,6.5,0,91.7,725.12,0,0,0
2026-04-30,255,Belchicken Wavre,0,1287.3,48.5,3,0,258.5,1080.3,0,0,0
2026-04-01,256,Belchicken Westland,0,932.8,4853.85,479.55,0,544.06,5682.24,0,39.9,0
2026-04-02,256,Belchicken Westland,0,693.31,2938.78,281.6,0,337.72,3575.97,0,0,0
2026-04-03,256,Belchicken Westland,0,1129.36,3785.31,382.42,0,538.62,4758.47,0,0,0
2026-04-04,256,Belchicken Westland,0,1155.37,8548.59,950.2,0,566.2,10087.96,0,0,0
2026-04-05,256,Belchicken Westland,0,255.8,1200.88,159.4,0,232.68,1383.4,0,0,0
2026-04-06,256,Belchicken Westland,0,510.11,1431.71,193.4,0,436.68,1646.29,0,52.25,0
2026-04-07,256,Belchicken Westland,0,874.57,4023.52,406.9,0,616.52,4636.27,0,52.2,0
2026-04-08,256,Belchicken Westland,0,1404.57,4724.55,512.7,0,641.99,5999.83,0,0,0
2026-04-09,256,Belchicken Westland,0,1012.18,3193.55,394.44,0,471.64,4128.53,0,0,0
2026-04-10,256,Belchicken Westland,0,967.13,4092.16,404.2,0,408.8,5013.69,0,41,0
2026-04-11,256,Belchicken Westland,0,1128.03,7490.44,793.55,0,963.11,8448.91,0,0,0
2026-04-12,256,Belchicken Westland,0,274.5,953.19,133.7,0,128.69,1146.6,0,86.1,0
2026-04-13,256,Belchicken Westland,0,702.43,3482.86,349.3,0,425.03,4109.56,0,0,0
2026-04-14,256,Belchicken Westland,0,1015.57,3801.58,375.8,0,469.33,4723.62,0,0,0
2026-04-15,256,Belchicken Westland,0,938.11,5128.27,535.35,0,1190.51,5411.22,0,0,0
2026-04-16,256,Belchicken Westland,0,643.51,3265.38,350.2,0,525.37,3733.72,0,0,0
2026-04-17,256,Belchicken Westland,0,917.12,4283.85,421.6,0,515.86,5106.71,0,0,0
2026-04-18,256,Belchicken Westland,0,1818.32,7657.47,837,0,1075.96,9210.43,0,26.4,0
2026-04-19,256,Belchicken Westland,0,256.39,1655.9,175.2,0,488.29,1599.2,0,0,0
2026-04-20,256,Belchicken Westland,0,494.61,2520,273.85,0,772.68,2515.78,0,0,0
2026-04-21,256,Belchicken Westland,0,685.99,2049.3,205.45,43.5,307.92,2561.92,0,27.4,0
2026-04-22,256,Belchicken Westland,0,766.27,3457.01,345.47,9.4,461.08,3997.27,0,101,0
2026-04-23,256,Belchicken Westland,0,626.03,1528.5,145.1,0,349.09,1950.54,0,0,0
2026-04-24,256,Belchicken Westland,0,1104.97,3221.92,297.9,0,908.36,3716.43,0,0,0
2026-04-25,256,Belchicken Westland,0,1406.29,6612.12,682.43,0,926.11,7715.83,0,58.9,0
2026-04-26,256,Belchicken Westland,0,205.2,796.1,76.7,0,221.3,856.7,0,0,0
2026-04-27,256,Belchicken Westland,0,883.03,3555.6,398.7,0,462,4375.33,0,0,0
2026-04-28,256,Belchicken Westland,0,571.01,3091.64,341.3,0,527.63,3476.32,0,0,0
2026-04-29,256,Belchicken Westland,0,936.54,4189.7,437.3,0,463,5047.74,0,52.8,0
2026-04-30,256,Belchicken Westland,0,1113.82,3948.73,403.3,0,623.3,4842.55,0,0,0
2026-04-01,262,Belchicken Wetteren,0,427.15,956.73,106.1,0,265.95,1224.03,0,0,0
2026-04-02,262,Belchicken Wetteren,0,400.57,539.9,97.6,0,138.5,899.57,0,0,0
2026-04-03,262,Belchicken Wetteren,0,381.56,1515.31,165.55,0,209.4,1853.02,0,0,0
2026-04-04,262,Belchicken Wetteren,0,454.3,1320.31,143.3,0,222.21,1695.7,0,0,0
2026-04-05,262,Belchicken Wetteren,0,551.5,613.1,59,119.5,172,932.1,0,0,0
2026-04-06,262,Belchicken Wetteren,0,720.5,1120.2,126.7,30.8,213.4,1723.2,0,0,0
2026-04-07,262,Belchicken Wetteren,0,317.8,723.1,81.3,0,223.8,898.4,0,0,0
2026-04-08,262,Belchicken Wetteren,0,365.56,715.8,102.7,0,143,1041.06,0,0,0
2026-04-09,262,Belchicken Wetteren,0,249.97,476,64.3,0,123.5,666.77,0,0,0
2026-04-10,262,Belchicken Wetteren,0,725.15,1052.53,97.1,0,177.79,1696.99,0,0,0
2026-04-11,262,Belchicken Wetteren,0,670.8,547.36,62.9,0,193.7,1087.36,0,0,0
2026-04-12,262,Belchicken Wetteren,0,420.9,744.3,75.3,101.2,113.6,1025.7,0,0,0
2026-04-13,262,Belchicken Wetteren,0,258.5,687.8,73.5,19.3,185.4,815.1,0,0,0
2026-04-14,262,Belchicken Wetteren,0,297.41,853.18,100.1,0,86.1,1164.59,0,0,0
2026-04-15,262,Belchicken Wetteren,0,642.51,1039.8,123.4,0,191.21,1614.5,0,0,0
2026-04-16,262,Belchicken Wetteren,0,348.5,466.1,59.9,13.9,168.7,691.9,0,0,0
2026-04-17,262,Belchicken Wetteren,0,607,1082.9,117.8,0,132.4,1675.3,0,0,0
2026-04-18,262,Belchicken Wetteren,0,507.41,1756.47,195.7,35.9,282.4,2141.28,0,0,0
2026-04-19,262,Belchicken Wetteren,0,643.7,1093.59,130.85,0,183.6,1684.54,0,0,0
2026-04-20,262,Belchicken Wetteren,0,314.26,486.1,65.5,0,76.3,789.56,0,0,0
2026-04-21,262,Belchicken Wetteren,0,242.58,325.6,37.3,0,133.6,471.88,0,0,0
2026-04-22,262,Belchicken Wetteren,0,548.76,592,86.1,0,301.6,925.26,0,0,0
2026-04-23,262,Belchicken Wetteren,0,548.4,441,57.9,44.9,135.3,867.1,0,0,0
2026-04-24,262,Belchicken Wetteren,0,379.1,729.5,141.7,0,42.1,1208.2,0,0,0
2026-04-25,262,Belchicken Wetteren,0,368.16,1106.6,115.4,23.3,68,1498.86,0,0,0
2026-04-26,262,Belchicken Wetteren,0,402.7,826.6,84,0,77.4,1235.9,0,0,0
2026-04-27,262,Belchicken Wetteren,0,227.89,445.64,46.3,0,290.8,429.03,0,0,0
2026-04-28,262,Belchicken Wetteren,0,476.9,336,57.7,0,200.5,670.1,0,0,0
2026-04-29,262,Belchicken Wetteren,0,422.22,993.4,113.4,0,101.47,1427.55,0,0,0
2026-04-30,262,Belchicken Wetteren,0,713.18,582.81,111.2,47.6,51.59,1308,0,0,0
2026-04-01,244,Belchicken Wijnegem,0,823.9,4081.91,452.7,0,923.5,4435.01,0,0,0
2026-04-02,244,Belchicken Wijnegem,0,693.78,2787.41,284.85,0,504.46,3261.58,0,0,0
2026-04-03,244,Belchicken Wijnegem,0,1092.71,4312.9,479.8,0,809.6,5075.81,0,0,0
2026-04-04,244,Belchicken Wijnegem,0,1238.1,7606.17,899.1,0,859.46,8883.91,0,0,0
2026-04-07,244,Belchicken Wijnegem,0,1061.51,4666.13,550.6,0,1151.97,5126.27,0,0,0
2026-04-08,244,Belchicken Wijnegem,0,975.4,4267.23,421.1,0,593.62,5070.11,0,0,0
2026-04-09,244,Belchicken Wijnegem,0,824.6,3868.8,427.1,56.3,415.1,4649.1,0,0,0
2026-04-10,244,Belchicken Wijnegem,0,847.34,7181.84,758.7,0,1217.64,7550.44,0,0,0
2026-04-11,244,Belchicken Wijnegem,0,1438.18,6547.54,765.95,0,939.37,7812.3,0,0,0
2026-04-13,244,Belchicken Wijnegem,0,556.1,3589.22,388.7,0,624.1,3909.92,0,0,0
2026-04-14,244,Belchicken Wijnegem,0,623.1,3313.22,347,0,521.54,3761.78,0,0,0
2026-04-15,244,Belchicken Wijnegem,0,556,2773.36,342.25,12.9,571.4,3087.31,0,0,0
2026-04-16,244,Belchicken Wijnegem,0,672.04,3705.68,411.85,0,661.36,4128.21,0,0,0
2026-04-17,244,Belchicken Wijnegem,0,854.22,4116.81,474.9,0,786.04,4659.89,0,0,0
2026-04-18,244,Belchicken Wijnegem,0,1386.98,7405.1,781,0,929.01,8644.07,0,0,0
2026-04-20,244,Belchicken Wijnegem,0,333.3,1755.94,186.6,0,233.64,2042.2,0,0,0
2026-04-21,244,Belchicken Wijnegem,0,413.6,1721.42,168.1,0,432.9,1870.22,0,0,0
2026-04-22,244,Belchicken Wijnegem,0,332.6,1953.9,220.6,0,480.2,2026.9,0,0,0
2026-04-23,244,Belchicken Wijnegem,0,354.84,1432.9,142.4,0,205.81,1724.33,0,0,0
2026-04-24,244,Belchicken Wijnegem,0,754.91,3165.91,343.6,0,534.4,3730.02,0,0,0
2026-04-25,244,Belchicken Wijnegem,0,618.01,5947.08,643.77,0,1141.05,6067.81,0,0,0
2026-04-27,244,Belchicken Wijnegem,0,511.53,1759.03,220.45,0,401.62,2089.39,0,0,0
2026-04-28,244,Belchicken Wijnegem,0,462.78,1663.66,182.45,0,281.71,2027.18,0,0,0
2026-04-29,244,Belchicken Wijnegem,0,650.9,3070.6,356.1,0,533.86,3543.74,0,0,0
2026-04-30,244,Belchicken Wijnegem,0,630.1,3604.73,358.7,0,776.8,3816.73,0,0,0
2026-04-01,257,Belchicken Zaventem,0,520.6,539.6,56.9,0,233,884.1,0,0,0
2026-04-02,257,Belchicken Zaventem,0,389.9,480.3,46.3,12.9,129.7,773.9,0,0,0
2026-04-03,257,Belchicken Zaventem,0,435.27,691.4,58.9,16.5,169.9,999.17,0,0,0
2026-04-04,257,Belchicken Zaventem,0,484.8,280.8,22,24.2,191.8,571.6,0,0,0
2026-04-05,257,Belchicken Zaventem,0,430.89,574.08,62.67,0,196.35,871.29,0,0,0
2026-04-06,257,Belchicken Zaventem,0,259.12,385.9,40.1,0,89.4,595.72,0,0,0
2026-04-07,257,Belchicken Zaventem,0,395.1,307.8,34.8,0,190.6,547.1,0,0,0
2026-04-08,257,Belchicken Zaventem,0,223.1,433.2,48.7,0,67.2,637.8,0,0,0
2026-04-09,257,Belchicken Zaventem,0,283.4,326.9,24,0,62.4,571.9,0,0,0
2026-04-10,257,Belchicken Zaventem,0,161.25,185.29,16.15,0,90.04,272.65,0,0,0
2026-04-11,257,Belchicken Zaventem,0,221.82,818.5,93.8,7.9,80.32,1045.9,0,0,0
2026-04-12,257,Belchicken Zaventem,0,252.3,235.2,25.4,46.6,74,392.3,0,0,0
2026-04-13,257,Belchicken Zaventem,0,389.5,291.2,20.5,55.3,103.1,542.8,0,0,0
2026-04-14,257,Belchicken Zaventem,0,293.9,391.4,38.51,0,91,632.81,0,0,0
2026-04-15,257,Belchicken Zaventem,0,239.2,338.1,32,0,23.8,585.5,0,0,0
2026-04-16,257,Belchicken Zaventem,0,327.17,298.5,28,0,118,535.67,0,0,0
2026-04-17,257,Belchicken Zaventem,0,480.2,341,37.9,13.8,173.5,671.8,0,0,0
2026-04-18,257,Belchicken Zaventem,0,832,371.3,29,4.9,172.5,1054.9,0,0,0
2026-04-19,257,Belchicken Zaventem,0,273.51,326.2,28.5,41.5,43.41,543.3,0,0,0
2026-04-20,257,Belchicken Zaventem,0,349.7,376.27,36.25,0,169.82,592.4,0,0,0
2026-04-21,257,Belchicken Zaventem,0,146.9,325,31.9,0,163.8,340,0,0,0
2026-04-22,257,Belchicken Zaventem,0,278.7,484.9,40.5,0,214.4,589.7,0,0,0
2026-04-23,257,Belchicken Zaventem,0,153.1,330.6,29.4,0,115.8,397.3,0,0,0
2026-04-24,257,Belchicken Zaventem,0,255,557.5,54.2,0,87.3,779.4,0,0,0
2026-04-25,257,Belchicken Zaventem,0,326.1,519.7,50.2,0,305.6,590.4,0,0,0
2026-04-26,257,Belchicken Zaventem,0,278.2,487.9,32.5,0,140.4,658.2,0,0,0
2026-04-27,257,Belchicken Zaventem,0,273.3,437.4,35.4,57,227.9,461.2,0,0,0
2026-04-28,257,Belchicken Zaventem,0,321.4,343.5,32.4,0,143,554.3,0,0,0
2026-04-29,257,Belchicken Zaventem,0,394.57,706.3,78.8,16.8,202.3,960.57,0,0,0
2026-04-30,257,Belchicken Zaventem,0,392.3,422.4,34.5,0,166.1,683.1,0,0,0
